DeviceID,DeviceType,OperatingSystem,Browser,IPAddress,FirstSeenDate,LastSeenDate,TrustedDeviceFlag,RiskScore
D003506,Mobile,Android,Firefox,IP-763.231.171.62,2023-05-08,2026-05-12,False,32
D003507,Laptop,Android,Firefox,IP-376.107.228.225,2022-06-11,2026-03-15,True,50
D003508,Mobile,iOS,Safari,IP-422.141.40.151,2024-11-29,2026-04-24,False,12
D003509,Mobile,macOS,Firefox,IP-066.207.77.238,2022-02-06,2025-09-03,True,99
D003510,Desktop,iOS,Chrome,IP-780.27.67.37,2022-02-14,2025-06-20,False,12
D003511,Desktop,Android,Safari,IP-983.119.80.139,2021-07-25,2025-09-02,True,26
D003512,Mobile,Android,Edge,IP-771.190.209.117,2024-05-29,2025-08-19,True,79
D003513,Mobile,Android,Edge,IP-347.15.159.202,2025-08-17,2025-05-02,True,20
D003514,Laptop,Linux,Edge,IP-191.36.14.45,2023-02-16,2025-01-02,True,8
D003515,Laptop,Windows,Firefox,IP-883.197.48.175,2025-02-02,2026-05-06,False,26
D003516,Tablet,Android,Safari,IP-991.121.176.189,2025-11-26,2026-04-16,True,82
D003517,Desktop,Linux,Chrome,IP-555.188.73.19,2024-02-21,2025-08-01,True,13
D003518,Desktop,Linux,Firefox,IP-594.18.212.72,2025-07-23,2025-01-23,True,10
D003519,Desktop,Android,Chrome,IP-685.48.87.204,2023-11-01,2025-05-06,True,81
D003520,Tablet,Windows,Chrome,IP-189.235.176.220,2022-05-11,2026-05-17,True,62
D003521,Laptop,Linux,Chrome,IP-107.191.74.61,2023-04-02,2025-12-13,True,53
D003522,Desktop,Windows,Chrome,IP-923.156.215.111,2022-01-11,2025-06-08,True,28
D003523,Laptop,iOS,Edge,IP-249.224.47.87,2024-09-25,2025-05-31,False,85
D003524,Laptop,Windows,Safari,IP-601.171.248.13,2023-03-16,2025-12-24,True,25
D003525,Desktop,Android,Firefox,IP-082.161.71.96,2025-09-08,2025-02-02,True,70
D003526,Desktop,iOS,Chrome,IP-369.205.250.10,2025-11-11,2025-12-09,False,43
D003527,Mobile,iOS,Firefox,IP-579.110.56.244,2021-03-16,2026-04-21,True,62
D003528,Laptop,macOS,Firefox,IP-420.119.1.157,2022-07-09,2025-02-21,True,83
D003529,Mobile,Android,Edge,IP-272.177.161.68,2022-02-24,2025-08-17,True,74
D003530,Mobile,Linux,Edge,IP-013.203.120.98,2024-07-30,2025-08-01,True,69
D003531,Desktop,Windows,Edge,IP-498.39.220.69,2021-03-21,2025-04-04,True,76
D003532,Desktop,macOS,Firefox,IP-894.60.246.210,2022-04-14,2026-02-05,True,2
D003533,Desktop,Windows,Safari,IP-445.3.199.94,2025-05-01,2026-06-08,True,18
D003534,Laptop,Linux,Edge,IP-821.131.88.251,2022-03-14,2025-04-10,True,3
D003535,Tablet,macOS,Firefox,IP-596.44.115.223,2021-06-20,2025-11-20,True,53
D003536,Desktop,macOS,Chrome,IP-985.239.153.1,2023-07-09,2025-07-27,True,31
D003537,Laptop,iOS,Edge,IP-131.70.163.8,2025-06-10,2026-06-19,True,25
D003538,Laptop,Linux,Firefox,IP-872.149.131.147,2023-05-30,2025-04-15,False,13
D003539,Tablet,Android,Edge,IP-570.139.191.3,2024-12-18,2026-04-20,True,48
D003540,Mobile,Android,Safari,IP-206.30.132.134,2023-06-23,2025-11-10,True,76
D003541,Tablet,Windows,Edge,IP-336.159.100.225,2023-11-28,2025-11-06,True,72
D003542,Mobile,macOS,Edge,IP-889.206.13.108,2021-01-31,2026-02-01,True,69
D003543,Mobile,Linux,Edge,IP-688.13.125.254,2023-01-29,2025-06-21,True,22
D003544,Laptop,Android,Edge,IP-368.57.70.170,2025-11-09,2025-12-09,True,63
D003545,Mobile,iOS,Safari,IP-617.171.157.219,2022-10-15,2026-07-02,True,67
D003546,Mobile,Linux,Chrome,IP-332.182.92.157,2024-04-15,2026-04-25,True,34
D003547,Laptop,Linux,Safari,IP-355.196.109.229,2021-09-10,2025-08-26,True,95
D003548,Mobile,Windows,Chrome,IP-558.141.185.210,2022-11-02,2025-03-30,True,92
D003549,Tablet,Linux,Firefox,IP-289.113.3.230,2024-12-09,2025-01-13,True,9
D003550,Tablet,Linux,Safari,IP-769.162.123.83,2022-10-15,2026-02-22,True,24
D003551,Tablet,Android,Chrome,IP-492.172.58.146,2022-07-18,2025-09-06,True,60
D003552,Mobile,Linux,Safari,IP-105.242.135.6,2023-05-14,2025-03-28,False,79
D003553,Laptop,Android,Safari,IP-809.6.223.85,2023-10-08,2025-11-23,True,77
D003554,Desktop,Linux,Safari,IP-960.75.212.7,2021-08-02,2026-05-15,True,1
D003555,Laptop,Android,Safari,IP-577.112.1.163,2023-08-31,2026-01-09,True,90
D003556,Desktop,iOS,Safari,IP-493.134.170.228,2022-07-20,2025-03-23,False,92
D003557,Desktop,macOS,Firefox,IP-555.7.98.162,2023-06-15,2026-03-27,True,38
D003558,Laptop,Android,Edge,IP-126.100.249.212,2022-04-28,2026-05-15,True,59
D003559,Tablet,Windows,Edge,IP-714.161.66.83,2025-06-12,2026-06-18,True,40
D003560,Mobile,iOS,Safari,IP-411.203.171.249,2023-12-30,2026-01-30,True,44
D003561,Mobile,Android,Safari,IP-940.78.202.211,2023-02-20,2025-10-02,True,90
D003562,Laptop,iOS,Safari,IP-997.73.135.34,2025-09-29,2026-07-01,True,54
D003563,Laptop,macOS,Firefox,IP-483.17.118.207,2023-09-24,2025-12-31,True,22
D003564,Mobile,macOS,Edge,IP-480.154.166.28,2025-11-16,2025-09-13,True,67
D003565,Tablet,Linux,Safari,IP-808.87.104.51,2024-07-07,2026-05-29,True,51
D003566,Laptop,macOS,Firefox,IP-527.48.110.153,2022-07-05,2025-10-24,False,30
D003567,Laptop,Android,Chrome,IP-540.173.3.165,2025-02-15,2026-01-05,True,97
D003568,Mobile,macOS,Edge,IP-823.108.204.194,2024-12-15,2025-08-17,True,39
D003569,Tablet,Windows,Firefox,IP-866.234.131.93,2025-09-07,2025-09-15,True,13
D003570,Laptop,Linux,Firefox,IP-970.80.160.144,2023-09-27,2025-12-06,True,50
D003571,Tablet,macOS,Edge,IP-087.53.75.26,2021-03-12,2025-01-27,True,96
D003572,Mobile,macOS,Safari,IP-387.106.124.151,2025-10-30,2026-06-09,True,82
D003573,Laptop,iOS,Firefox,IP-751.178.7.65,2022-11-15,2025-11-09,True,77
D003574,Tablet,Android,Chrome,IP-936.41.31.87,2022-03-02,2025-02-20,True,13
D003575,Mobile,iOS,Edge,IP-936.67.178.7,2025-03-17,2025-09-17,True,2
D003576,Mobile,Linux,Firefox,IP-212.253.22.6,2022-08-20,2025-08-12,True,36
D003577,Laptop,Windows,Edge,IP-265.41.122.135,2023-05-03,2026-06-15,False,34
D003578,Laptop,Android,Edge,IP-435.42.68.179,2023-05-01,2025-04-16,True,34
D003579,Laptop,Android,Safari,IP-568.25.224.82,2024-12-02,2026-06-16,True,67
D003580,Tablet,Android,Edge,IP-991.151.84.182,2021-06-08,2026-06-03,False,82
D003581,Desktop,iOS,Safari,IP-547.192.7.175,2025-02-15,2026-05-04,True,15
D003582,Tablet,macOS,Safari,IP-720.219.82.241,2024-02-11,2025-08-04,False,3
D003583,Mobile,Android,Edge,IP-815.72.70.31,2021-11-10,2025-04-10,False,16
D003584,Tablet,iOS,Safari,IP-528.164.138.246,2023-11-06,2025-01-26,False,57
D003585,Tablet,iOS,Firefox,IP-546.24.115.151,2021-09-16,2026-04-23,True,94
D003586,Desktop,macOS,Chrome,IP-393.172.191.63,2025-07-09,2025-08-16,False,12
D003587,Laptop,Android,Edge,IP-143.137.150.171,2025-06-09,2026-03-13,True,56
D003588,Mobile,Android,Chrome,IP-011.245.16.198,2024-01-18,2026-01-09,False,81
D003589,Desktop,Windows,Edge,IP-077.30.19.151,2023-01-17,2025-12-25,True,57
D003590,Tablet,Windows,Firefox,IP-895.179.201.72,2025-09-27,2025-06-06,True,74
D003591,Laptop,Android,Chrome,IP-439.203.109.44,2022-02-05,2025-12-19,True,57
D003592,Tablet,macOS,Edge,IP-244.40.41.85,2023-02-27,2025-03-25,True,8
D003593,Desktop,macOS,Safari,IP-273.124.9.13,2022-03-21,2025-07-16,True,68
D003594,Tablet,iOS,Chrome,IP-789.123.101.213,2024-05-15,2025-05-03,True,88
D003595,Mobile,Windows,Safari,IP-907.61.157.220,2021-07-06,2025-11-25,True,67
D003596,Desktop,Android,Edge,IP-220.181.209.24,2024-05-17,2026-01-04,True,71
D003597,Laptop,macOS,Safari,IP-318.49.205.241,2022-04-15,2025-05-28,True,98
D003598,Laptop,Android,Chrome,IP-325.218.232.46,2025-11-27,2025-12-20,False,74
D003599,Desktop,iOS,Chrome,IP-763.39.76.214,2021-12-05,2026-07-30,True,31
D003600,Desktop,Android,Chrome,IP-892.248.77.108,2024-10-11,2025-07-04,False,99
D003601,Mobile,Windows,Edge,IP-921.96.201.222,2021-06-02,2025-01-16,True,91
D003602,Desktop,iOS,Firefox,IP-741.41.167.26,2025-09-21,2025-11-04,True,31
D003603,Mobile,iOS,Chrome,IP-258.88.64.204,2025-09-05,2026-07-10,False,77
D003604,Laptop,Android,Safari,IP-739.221.253.94,2022-12-08,2025-12-29,False,12
D003605,Desktop,Windows,Edge,IP-696.194.70.110,2025-01-10,2025-08-24,True,90
D003606,Desktop,Linux,Chrome,IP-766.191.242.9,2021-04-15,2026-06-11,True,13
D003607,Mobile,macOS,Chrome,IP-287.88.191.154,2021-04-18,2025-06-01,False,29
D003608,Mobile,Windows,Chrome,IP-471.164.130.104,2023-01-02,2025-02-26,True,11
D003609,Tablet,Windows,Firefox,IP-757.93.46.91,2021-05-17,2025-11-17,True,82
D003610,Tablet,Windows,Firefox,IP-988.94.24.205,2023-05-23,2025-09-17,False,34
D003611,Desktop,iOS,Firefox,IP-953.208.239.31,2022-10-21,2026-04-03,False,9
D003612,Mobile,iOS,Edge,IP-838.168.240.39,2023-06-24,2026-04-04,True,11
D003613,Mobile,Windows,Chrome,IP-546.127.132.122,2024-08-04,2025-05-28,False,24
D003614,Laptop,Android,Firefox,IP-950.180.133.135,2024-01-05,2025-09-14,True,30
D003615,Laptop,Linux,Firefox,IP-180.98.130.246,2024-02-28,2025-06-13,True,44
D003616,Mobile,Windows,Firefox,IP-755.82.142.146,2025-10-04,2025-06-06,True,99
D003617,Tablet,macOS,Chrome,IP-841.58.227.43,2021-07-03,2025-06-28,True,50
D003618,Desktop,Windows,Safari,IP-868.214.114.52,2024-08-17,2025-09-03,True,5
D003619,Tablet,Android,Safari,IP-339.63.197.195,2023-03-02,2025-10-29,True,66
D003620,Mobile,Windows,Edge,IP-057.11.84.205,2021-01-12,2026-01-22,True,5
D003621,Tablet,macOS,Chrome,IP-434.95.223.240,2021-06-13,2026-05-03,True,73
D003622,Desktop,Windows,Edge,IP-491.247.111.58,2025-02-02,2026-02-28,True,30
D003623,Mobile,macOS,Firefox,IP-572.99.166.188,2021-08-06,2026-07-17,False,39
D003624,Tablet,macOS,Chrome,IP-446.137.220.64,2024-02-05,2025-06-15,True,96
D003625,Tablet,iOS,Edge,IP-431.241.158.114,2025-12-05,2025-07-16,True,29
D003626,Laptop,macOS,Safari,IP-625.128.153.191,2022-07-30,2025-01-25,True,20
D003627,Desktop,Windows,Safari,IP-209.216.198.244,2022-01-29,2025-11-20,True,21
D003628,Tablet,macOS,Firefox,IP-064.93.211.99,2021-10-15,2026-07-27,True,15
D003629,Laptop,iOS,Safari,IP-645.243.64.116,2021-01-01,2025-02-05,False,73
D003630,Desktop,Linux,Firefox,IP-048.93.73.223,2025-11-07,2026-06-23,False,71
D003631,Laptop,Android,Safari,IP-037.126.6.143,2025-04-30,2025-02-03,False,58
D003632,Desktop,macOS,Safari,IP-551.197.183.243,2025-07-15,2026-06-25,True,87
D003633,Tablet,macOS,Firefox,IP-983.81.182.252,2024-12-27,2026-07-27,False,13
D003634,Laptop,Android,Chrome,IP-400.108.159.53,2022-03-21,2025-06-16,False,58
D003635,Tablet,Windows,Chrome,IP-401.90.235.235,2024-07-05,2025-01-29,True,71
D003636,Tablet,Windows,Firefox,IP-192.243.116.74,2021-03-19,2026-06-17,True,38
D003637,Desktop,iOS,Edge,IP-260.228.126.179,2021-06-10,2025-03-29,True,65
D003638,Desktop,macOS,Edge,IP-023.182.59.187,2022-08-08,2026-02-11,True,9
D003639,Tablet,Android,Safari,IP-449.68.136.17,2025-07-11,2026-07-03,True,56
D003640,Mobile,macOS,Safari,IP-634.3.211.66,2024-07-27,2026-05-29,False,89
D003641,Mobile,iOS,Firefox,IP-189.83.214.123,2025-04-10,2025-05-28,True,48
D003642,Tablet,iOS,Safari,IP-926.236.165.225,2024-12-20,2026-05-10,True,70
D003643,Tablet,iOS,Safari,IP-858.242.156.65,2021-06-07,2025-06-05,True,59
D003644,Laptop,Linux,Edge,IP-659.214.84.175,2022-07-26,2025-02-11,True,89
D003645,Tablet,macOS,Chrome,IP-421.49.143.73,2025-09-02,2025-04-21,True,89
D003646,Laptop,Windows,Firefox,IP-484.79.180.140,2021-02-16,2025-05-16,True,28
D003647,Mobile,iOS,Edge,IP-608.190.91.152,2025-11-29,2026-05-15,True,49
D003648,Tablet,macOS,Chrome,IP-885.215.138.211,2023-03-12,2026-02-20,True,82
D003649,Mobile,Windows,Firefox,IP-371.159.196.194,2021-05-03,2025-07-31,True,6
D003650,Laptop,iOS,Safari,IP-181.213.100.107,2021-07-23,2025-03-16,False,81
D003651,Desktop,iOS,Firefox,IP-666.70.196.73,2023-08-31,2025-10-23,True,80
D003652,Tablet,Windows,Edge,IP-127.186.162.3,2021-09-04,2026-07-23,True,40
D003653,Tablet,Windows,Chrome,IP-516.132.158.97,2025-04-21,2025-10-18,True,60
D003654,Tablet,Windows,Chrome,IP-465.22.222.243,2021-08-09,2025-11-23,True,35
D003655,Tablet,macOS,Safari,IP-482.242.182.174,2025-12-10,2026-04-11,False,85
D003656,Laptop,iOS,Firefox,IP-343.55.195.113,2024-01-24,2025-02-20,True,18
D003657,Laptop,Android,Edge,IP-559.239.32.181,2024-06-13,2026-06-12,False,48
D003658,Tablet,iOS,Safari,IP-724.105.165.172,2022-04-09,2026-01-17,False,16
D003659,Tablet,Android,Edge,IP-036.143.232.109,2022-10-08,2026-05-07,True,34
D003660,Desktop,Linux,Chrome,IP-589.24.235.250,2025-09-02,2025-11-17,True,87
D003661,Desktop,macOS,Chrome,IP-930.60.95.28,2021-09-30,2025-04-02,False,50
D003662,Desktop,Linux,Safari,IP-635.136.122.80,2022-08-19,2026-01-09,False,22
D003663,Mobile,Windows,Safari,IP-172.37.175.155,2025-09-16,2026-01-25,True,35
D003664,Laptop,Android,Firefox,IP-061.109.129.40,2024-07-09,2025-06-14,False,3
D003665,Mobile,macOS,Firefox,IP-546.35.245.121,2023-01-08,2026-04-12,True,42
D003666,Tablet,macOS,Edge,IP-575.247.87.164,2022-06-27,2025-04-27,True,76
D003667,Tablet,Android,Safari,IP-248.192.176.79,2023-01-10,2026-07-04,False,80
D003668,Laptop,Linux,Chrome,IP-101.87.130.101,2023-07-13,2025-05-09,True,13
D003669,Mobile,Windows,Firefox,IP-687.20.206.147,2022-04-24,2026-03-22,False,36
D003670,Tablet,Linux,Safari,IP-811.134.233.8,2024-05-27,2025-04-08,True,59
D003671,Laptop,Linux,Chrome,IP-399.241.28.8,2023-05-24,2025-05-20,False,99
D003672,Mobile,macOS,Safari,IP-540.121.44.20,2022-01-30,2025-08-16,True,24
D003673,Tablet,Windows,Edge,IP-304.26.142.30,2023-06-25,2025-09-07,False,92
D003674,Tablet,iOS,Chrome,IP-987.213.135.26,2025-09-26,2026-02-14,False,93
D003675,Tablet,Windows,Chrome,IP-783.245.225.201,2025-04-12,2026-07-06,False,72
D003676,Tablet,Windows,Firefox,IP-482.14.89.67,2022-09-25,2025-09-29,False,15
D003677,Laptop,macOS,Edge,IP-075.105.167.168,2024-05-04,2025-10-17,False,14
D003678,Laptop,macOS,Safari,IP-341.85.99.22,2024-01-24,2026-07-25,True,51
D003679,Desktop,macOS,Edge,IP-815.181.43.123,2025-04-20,2025-10-29,True,79
D003680,Mobile,iOS,Safari,IP-259.228.232.177,2021-07-07,2026-01-17,False,80
D003681,Laptop,macOS,Edge,IP-127.119.174.68,2022-01-25,2026-03-24,False,56
D003682,Tablet,iOS,Edge,IP-757.192.251.251,2023-11-16,2025-01-05,True,84
D003683,Desktop,Android,Edge,IP-489.224.203.116,2024-04-05,2025-04-27,True,62
D003684,Tablet,macOS,Safari,IP-451.60.125.248,2024-02-22,2025-12-01,True,43
D003685,Tablet,macOS,Chrome,IP-432.212.171.162,2025-09-27,2025-05-15,True,71
D003686,Laptop,Windows,Edge,IP-322.66.159.6,2023-01-12,2025-02-25,True,63
D003687,Mobile,Windows,Edge,IP-967.202.213.115,2022-09-14,2025-03-17,False,23
D003688,Tablet,iOS,Safari,IP-279.246.253.126,2023-05-18,2026-04-12,True,90
D003689,Mobile,Windows,Safari,IP-133.243.8.72,2022-01-31,2025-06-27,False,68
D003690,Laptop,Linux,Edge,IP-174.214.132.250,2024-11-06,2025-07-03,True,46
D003691,Tablet,Windows,Firefox,IP-964.50.91.93,2024-02-25,2026-02-24,True,64
D003692,Desktop,macOS,Firefox,IP-830.88.76.248,2023-05-30,2026-06-09,True,11
D003693,Desktop,Android,Chrome,IP-565.118.110.69,2024-09-14,2026-05-27,False,28
D003694,Tablet,macOS,Safari,IP-668.244.111.231,2021-07-11,2025-09-27,True,18
D003695,Tablet,iOS,Safari,IP-646.173.11.97,2023-03-25,2025-07-17,True,83
D003696,Laptop,Linux,Edge,IP-403.181.166.87,2024-01-13,2025-02-27,True,39
D003697,Tablet,iOS,Safari,IP-977.219.64.75,2023-01-08,2025-12-30,True,13
D003698,Tablet,iOS,Firefox,IP-417.93.9.2,2023-05-23,2025-11-30,True,67
D003699,Laptop,iOS,Safari,IP-570.249.190.110,2023-10-24,2026-03-17,False,5
D003700,Desktop,Android,Firefox,IP-080.77.206.7,2025-06-13,2025-08-04,False,66
D003701,Desktop,Windows,Edge,IP-925.102.52.157,2024-04-01,2026-01-09,True,35
D003702,Tablet,Windows,Edge,IP-464.226.1.83,2025-03-07,2025-03-06,True,66
D003703,Desktop,iOS,Chrome,IP-027.88.34.249,2021-12-01,2025-10-10,True,28
D003704,Laptop,Windows,Chrome,IP-490.125.238.191,2021-10-07,2025-09-27,True,77
D003705,Tablet,Windows,Edge,IP-939.173.250.228,2025-04-05,2025-06-10,True,59
D003706,Laptop,Linux,Edge,IP-170.48.85.52,2025-07-02,2025-07-18,True,2
D003707,Laptop,Android,Edge,IP-967.169.165.164,2024-04-26,2025-12-13,False,82
D003708,Tablet,Windows,Chrome,IP-309.113.5.51,2022-01-31,2025-11-26,False,4
D003709,Laptop,iOS,Safari,IP-928.220.120.182,2022-07-22,2025-01-27,False,21
D003710,Desktop,Android,Edge,IP-113.176.21.210,2024-04-02,2025-12-11,True,71
D003711,Mobile,macOS,Chrome,IP-557.84.158.85,2022-08-17,2025-09-30,True,66
D003712,Mobile,Android,Safari,IP-514.58.184.188,2021-10-17,2026-06-25,True,69
D003713,Desktop,iOS,Chrome,IP-839.76.59.64,2023-05-31,2025-09-26,True,53
D003714,Laptop,Linux,Edge,IP-047.165.44.27,2025-09-06,2025-03-04,True,76
D003715,Mobile,macOS,Safari,IP-598.169.9.114,2023-06-24,2025-07-05,True,35
D003716,Mobile,Windows,Firefox,IP-196.101.74.103,2021-09-08,2026-05-10,True,11
D003717,Desktop,Android,Chrome,IP-178.64.95.67,2023-12-24,2025-06-27,True,32
D003718,Mobile,Linux,Chrome,IP-920.166.199.65,2023-12-05,2025-02-19,False,35
D003719,Desktop,Linux,Edge,IP-686.179.121.107,2021-09-22,2026-05-26,True,28
D003720,Desktop,iOS,Safari,IP-186.23.68.199,2021-06-06,2025-03-16,True,16
D003721,Mobile,macOS,Chrome,IP-612.217.141.49,2022-03-18,2025-12-09,True,18
D003722,Laptop,Windows,Firefox,IP-131.222.145.8,2024-04-19,2025-09-07,True,49
D003723,Desktop,iOS,Firefox,IP-846.18.187.160,2024-12-18,2025-04-13,True,26
D003724,Mobile,Android,Chrome,IP-485.82.127.216,2023-02-20,2026-03-24,True,24
D003725,Mobile,iOS,Chrome,IP-551.204.249.83,2023-01-29,2026-01-17,True,73
D003726,Desktop,Linux,Chrome,IP-366.39.87.134,2022-06-06,2025-04-23,True,26
D003727,Desktop,Linux,Edge,IP-411.175.202.224,2024-11-22,2025-05-25,True,30
D003728,Tablet,iOS,Chrome,IP-857.209.158.244,2024-01-25,2025-08-30,True,15
D003729,Laptop,macOS,Chrome,IP-543.142.158.177,2023-03-13,2025-06-17,True,80
D003730,Laptop,macOS,Chrome,IP-746.80.185.35,2021-09-03,2025-11-29,True,99
D003731,Tablet,macOS,Firefox,IP-523.7.149.236,2024-03-01,2025-02-21,False,24
D003732,Laptop,Linux,Firefox,IP-978.19.135.117,2025-11-26,2025-02-09,True,56
D003733,Mobile,macOS,Chrome,IP-755.243.137.34,2022-08-26,2025-12-31,True,68
D003734,Laptop,iOS,Safari,IP-846.79.122.254,2022-09-16,2026-04-15,True,18
D003735,Mobile,Linux,Safari,IP-250.186.83.198,2022-09-20,2026-02-12,False,84
D003736,Tablet,Windows,Edge,IP-603.29.64.220,2025-04-11,2026-06-22,False,68
D003737,Laptop,Android,Chrome,IP-973.187.121.37,2024-07-17,2026-04-04,False,17
D003738,Mobile,iOS,Firefox,IP-852.230.66.235,2021-03-04,2026-07-15,False,85
D003739,Tablet,macOS,Edge,IP-858.8.193.190,2023-03-05,2026-01-25,False,98
D003740,Tablet,Android,Firefox,IP-030.3.99.9,2024-08-12,2025-03-10,True,66
D003741,Desktop,iOS,Chrome,IP-997.195.24.17,2021-01-26,2026-01-28,True,54
D003742,Mobile,Linux,Safari,IP-793.214.176.195,2021-02-14,2026-07-07,False,33
D003743,Mobile,Android,Firefox,IP-606.226.17.49,2024-02-16,2026-06-15,True,62
D003744,Mobile,Windows,Edge,IP-072.104.77.208,2023-12-31,2025-01-14,False,1
D003745,Tablet,iOS,Safari,IP-095.113.114.186,2025-09-25,2026-05-10,True,7
D003746,Desktop,Linux,Firefox,IP-177.87.65.113,2024-04-24,2025-11-01,True,54
D003747,Tablet,Windows,Chrome,IP-522.9.227.250,2025-06-20,2025-04-04,False,16
D003748,Mobile,iOS,Firefox,IP-757.85.117.75,2024-11-18,2026-05-28,False,71
D003749,Desktop,macOS,Edge,IP-950.231.117.32,2024-03-24,2025-05-27,False,85
D003750,Laptop,macOS,Firefox,IP-958.146.241.246,2024-06-17,2025-08-18,False,83
D003751,Tablet,iOS,Safari,IP-561.236.101.197,2021-08-02,2025-08-10,True,35
D003752,Mobile,iOS,Firefox,IP-069.11.142.47,2021-08-27,2026-04-21,True,34
D003753,Laptop,iOS,Firefox,IP-028.160.29.150,2022-09-07,2026-03-30,True,94
D003754,Laptop,Linux,Firefox,IP-205.111.43.60,2022-10-06,2025-09-28,False,19
D003755,Mobile,Linux,Safari,IP-454.130.90.199,2021-01-20,2025-06-04,True,27
D003756,Mobile,Android,Chrome,IP-321.173.234.133,2023-02-03,2025-08-14,False,86
D003757,Laptop,macOS,Chrome,IP-492.128.1.17,2021-08-02,2026-05-24,False,38
D003758,Desktop,iOS,Firefox,IP-550.242.91.100,2024-05-15,2025-08-21,True,96
D003759,Laptop,iOS,Edge,IP-204.142.188.168,2023-04-21,2026-03-22,True,62
D003760,Tablet,iOS,Chrome,IP-966.123.63.52,2022-08-21,2025-10-31,True,33
D003761,Mobile,Linux,Chrome,IP-057.26.66.181,2021-04-14,2025-02-27,True,60
D003762,Desktop,Android,Safari,IP-950.72.36.87,2023-10-07,2025-11-30,True,17
D003763,Tablet,iOS,Firefox,IP-909.165.69.222,2024-08-01,2025-10-19,True,36
D003764,Tablet,Android,Firefox,IP-714.11.78.216,2022-06-01,2025-07-11,True,82
D003765,Desktop,Android,Safari,IP-876.87.108.248,2021-10-22,2025-03-05,True,86
D003766,Desktop,Android,Chrome,IP-821.44.127.168,2024-10-28,2025-02-18,True,45
D003767,Mobile,Android,Chrome,IP-347.79.95.238,2023-12-09,2026-03-08,True,48
D003768,Laptop,iOS,Edge,IP-192.146.188.198,2023-03-01,2025-05-14,True,17
D003769,Laptop,macOS,Chrome,IP-608.101.16.170,2022-10-30,2026-02-28,False,97
D003770,Mobile,iOS,Chrome,IP-428.145.160.173,2021-10-17,2025-06-03,True,19
D003771,Laptop,Windows,Edge,IP-599.254.92.204,2025-09-17,2026-07-20,False,17
D003772,Desktop,macOS,Firefox,IP-738.56.146.144,2025-07-17,2025-08-14,False,34
D003773,Mobile,macOS,Safari,IP-010.171.35.90,2021-03-27,2026-07-28,True,61
D003774,Desktop,Windows,Firefox,IP-557.29.150.245,2025-03-08,2026-03-10,True,72
D003775,Laptop,Linux,Safari,IP-878.47.114.225,2022-09-09,2025-06-17,True,41
D003776,Tablet,Linux,Edge,IP-414.14.225.150,2021-02-01,2025-04-04,False,44
D003777,Desktop,iOS,Safari,IP-048.224.8.158,2024-03-20,2025-05-03,False,27
D003778,Mobile,Android,Firefox,IP-191.181.156.127,2022-12-14,2025-06-03,True,48
D003779,Laptop,Linux,Edge,IP-031.103.22.179,2021-03-01,2026-07-05,False,43
D003780,Tablet,macOS,Edge,IP-581.5.72.65,2024-11-20,2025-08-07,True,66
D003781,Tablet,Linux,Chrome,IP-086.189.59.78,2022-04-07,2026-06-21,False,44
D003782,Mobile,iOS,Safari,IP-306.131.175.92,2022-11-16,2026-04-09,False,91
D003783,Laptop,macOS,Safari,IP-528.41.184.34,2022-04-02,2026-04-07,True,58
D003784,Tablet,Windows,Safari,IP-327.54.231.153,2024-08-17,2025-06-07,False,32
D003785,Mobile,macOS,Chrome,IP-212.125.104.141,2025-11-22,2025-06-25,True,45
D003786,Mobile,macOS,Firefox,IP-087.164.28.195,2025-04-27,2025-07-07,True,61
D003787,Mobile,macOS,Firefox,IP-716.170.64.116,2024-02-27,2026-04-28,True,97
D003788,Tablet,iOS,Firefox,IP-807.150.157.218,2023-05-15,2025-04-08,False,43
D003789,Mobile,Windows,Edge,IP-057.118.125.127,2022-07-31,2025-06-11,True,5
D003790,Tablet,iOS,Edge,IP-518.222.69.227,2024-06-13,2025-12-31,False,22
D003791,Tablet,Linux,Firefox,IP-174.241.185.163,2025-01-15,2026-02-28,True,55
D003792,Desktop,iOS,Safari,IP-783.90.64.243,2022-04-11,2026-03-20,True,13
D003793,Laptop,macOS,Firefox,IP-911.254.215.93,2025-06-27,2026-07-17,True,41
D003794,Tablet,Android,Firefox,IP-671.49.142.149,2023-10-19,2026-04-10,False,79
D003795,Laptop,macOS,Safari,IP-588.234.161.171,2024-02-21,2025-05-15,True,32
