AccountID,CustomerID,BankID,AccountType,Balance,AccountStatus,OpeningDate,BranchID,AverageMonthlyBalance,TransactionLimit,InternationalEnabled
AC0005277,C000277,6,Business,33503.69,Dormant,2022-01-03,B08004,4647.48,250000,True
AC0005278,C000278,7,Credit,3599.27,Active,2019-03-15,B04010,11415.22,250000,True
AC0005279,C000279,5,Current,6133.46,Dormant,2017-02-20,B01004,10604.9,25000,True
AC0005280,C000280,2,Current,2487.98,Active,2024-12-31,B03010,7544.3,100000,True
AC0005281,C000281,9,Current,19100.72,Active,2018-08-31,B08004,7625.73,25000,True
AC0005282,C000282,8,Current,4027.3,Active,2023-06-07,B02010,11231.84,100000,True
AC0005283,C000283,10,Current,5771.86,Active,2025-08-04,B02008,20937.37,250000,True
AC0005284,C000284,9,Business,25768.88,Active,2023-03-07,B06003,11164.6,250000,False
AC0005285,C000285,3,Savings,13958.01,Active,2020-12-05,B08003,15109.01,100000,True
AC0005286,C000286,3,Checking,12419.77,Active,2017-07-12,B01003,10783.28,25000,True
AC0005287,C000287,3,Savings,7477.73,Active,2017-12-14,B03007,18912.89,50000,True
AC0005288,C000288,10,Current,8466.27,Active,2017-10-14,B09004,5369.37,25000,True
AC0005289,C000289,6,Credit,30946.08,Active,2018-07-05,B01004,7280.88,50000,True
AC0005290,C000290,5,Business,2009.49,Active,2021-02-27,B05007,4140.63,50000,True
AC0005291,C000291,10,Savings,19520.24,Active,2021-11-17,B05004,3418.55,50000,True
AC0005292,C000292,7,Business,14154.83,Active,2025-04-27,B10007,1031.9,250000,False
AC0005293,C000293,10,Business,70769.78,Active,2016-02-13,B04005,10622.95,50000,False
AC0005294,C000294,10,Checking,17231.77,Active,2021-08-11,B01008,12025.59,100000,True
AC0005295,C000295,1,Checking,2203.98,Active,2016-01-23,B06002,7773.9,50000,False
AC0005296,C000296,4,Business,29944.42,Active,2020-12-10,B05009,9920.69,250000,True
AC0005297,C000297,8,Credit,12888.09,Active,2019-07-24,B07004,10746.37,25000,True
AC0005298,C000298,9,Current,13697.85,Active,2023-10-30,B09001,21183.23,100000,False
AC0005299,C000299,2,Checking,3134.65,Closed,2023-03-03,B02006,10568.73,100000,False
AC0005300,C000300,4,Current,5556.28,Active,2024-02-04,B03003,4065.76,100000,True
AC0005301,C000301,6,Current,20739.05,Active,2017-12-11,B04005,14694.2,100000,True
AC0005302,C000302,8,Business,10974.41,Active,2016-07-20,B05004,1518.67,250000,False
AC0005303,C000303,2,Checking,2594.28,Active,2024-05-22,B07010,10134.28,100000,False
AC0005304,C000304,7,Checking,34609.28,Active,2023-12-03,B10001,7003.46,250000,True
AC0005305,C000305,3,Checking,3755.68,Active,2019-05-30,B01006,4817.34,25000,True
AC0005306,C000306,3,Business,19248.32,Active,2020-07-18,B09010,10308.62,25000,False
AC0005307,C000307,6,Savings,22903.72,Active,2015-04-14,B03007,7103.12,100000,True
AC0005308,C000308,5,Credit,21232.77,Active,2023-09-03,B08002,10711.72,250000,True
AC0005309,C000309,7,Business,1411.6,Active,2018-10-19,B01001,24584.87,250000,False
AC0005310,C000310,4,Checking,16018.94,Active,2025-06-19,B07010,6815.35,25000,True
AC0005311,C000311,9,Checking,27716.93,Dormant,2021-03-16,B05001,7148.55,25000,False
AC0005312,C000312,1,Checking,8651.24,Active,2021-03-26,B02008,5800.23,250000,True
AC0005313,C000313,9,Checking,6432.52,Active,2017-09-22,B10003,17611.28,100000,True
AC0005314,C000314,1,Savings,5726.25,Active,2018-02-08,B07010,3287.34,250000,True
AC0005315,C000315,8,Credit,18337.73,Active,2025-03-11,B06010,20716.24,100000,True
AC0005316,C000316,4,Business,13854.18,Active,2022-06-01,B08003,3441.82,100000,False
AC0005317,C000317,4,Business,6033.61,Active,2017-04-05,B10009,6685.2,25000,True
AC0005318,C000318,1,Savings,11100.32,Active,2015-10-19,B06005,4588.77,25000,True
AC0005319,C000319,8,Credit,3938.02,Active,2017-07-11,B04005,29905.63,50000,False
AC0005320,C000320,2,Credit,22855.88,Active,2025-02-19,B06003,10526.27,50000,True
AC0005321,C000321,7,Savings,10874.65,Active,2015-09-22,B08001,11902.81,50000,True
AC0005322,C000322,8,Current,43307.67,Active,2023-06-17,B10001,7736.31,25000,True
AC0005323,C000323,9,Savings,8817.51,Active,2016-12-10,B09007,7494.85,100000,True
AC0005324,C000324,8,Credit,4884.58,Active,2022-12-03,B04007,13794.05,25000,True
AC0005325,C000325,4,Business,2595.11,Closed,2023-10-31,B10002,8092.03,25000,True
AC0005326,C000326,8,Current,40699.78,Active,2019-04-27,B10004,6234.4,25000,True
AC0005327,C000327,9,Business,3262.52,Active,2025-06-15,B10001,9410.99,250000,True
AC0005328,C000328,4,Checking,14904.63,Active,2015-01-12,B02008,31452.13,50000,True
AC0005329,C000329,2,Business,78734.53,Active,2023-02-22,B06005,6030.01,250000,True
AC0005330,C000330,9,Checking,22643.92,Active,2024-07-10,B07007,7284.38,50000,True
AC0005331,C000331,2,Credit,1103.02,Active,2021-12-14,B04007,7465.67,250000,False
AC0005332,C000332,6,Business,7161.22,Active,2023-09-06,B06002,12351.88,25000,True
AC0005333,C000333,3,Checking,25695.29,Active,2023-12-03,B03001,31879.73,100000,True
AC0005334,C000334,2,Credit,42532.22,Dormant,2022-04-24,B07007,11778.5,25000,True
AC0005335,C000335,8,Current,11404.02,Active,2017-03-21,B04009,1775.85,250000,False
AC0005336,C000336,2,Credit,11591.25,Active,2015-06-06,B09004,10155.32,100000,True
AC0005337,C000337,7,Savings,10223.27,Active,2025-09-27,B09003,5646.86,50000,False
AC0005338,C000338,7,Business,18335.69,Active,2024-12-12,B05008,16256.31,100000,True
AC0005339,C000339,1,Checking,16944.24,Active,2020-05-13,B02002,5004.48,25000,True
AC0005340,C000340,2,Credit,6377.56,Active,2025-04-26,B04006,10188.42,100000,True
AC0005341,C000341,8,Savings,22290.5,Active,2024-04-20,B09002,18117.91,25000,False
AC0005342,C000342,6,Savings,11755.55,Active,2023-10-28,B01003,11841.27,100000,False
AC0005343,C000343,2,Checking,11786.24,Active,2025-02-22,B09001,18734.11,250000,False
AC0005344,C000344,10,Credit,73166.55,Active,2022-07-20,B02005,4735.06,100000,True
AC0005345,C000345,3,Business,2021.8,Active,2016-07-27,B06010,5504.53,50000,False
AC0005346,C000346,1,Checking,7888.29,Active,2017-07-21,B01004,1759.84,25000,True
AC0005347,C000347,10,Current,4933.96,Active,2021-12-02,B04009,4700.35,100000,False
AC0005348,C000348,1,Current,14412.01,Active,2021-05-10,B02008,12010.51,100000,True
AC0005349,C000349,6,Savings,4408.73,Active,2020-08-14,B07010,5357.89,50000,False
AC0005350,C000350,10,Business,12733.49,Active,2025-10-27,B07009,6518.08,100000,False
AC0005351,C000351,6,Current,27430.44,Active,2018-03-08,B08005,16200.39,50000,False
AC0005352,C000352,6,Business,10141.33,Active,2022-01-06,B09010,5679.37,250000,False
AC0005353,C000353,4,Credit,2635.04,Active,2022-03-23,B04009,4644.57,25000,True
AC0005354,C000354,2,Savings,9850.84,Active,2016-07-06,B09010,6138.26,50000,True
AC0005355,C000355,6,Credit,18276.75,Dormant,2023-01-22,B03009,11511.94,100000,True
AC0005356,C000356,9,Current,15515.3,Active,2018-11-11,B09001,14315.42,25000,False
AC0005357,C000357,1,Current,14578.1,Active,2024-04-28,B09003,25278.05,25000,True
AC0005358,C000358,9,Business,11843.59,Active,2021-02-23,B09005,15953.57,100000,True
AC0005359,C000359,5,Business,31507.93,Active,2016-12-31,B03007,4212.08,250000,True
AC0005360,C000360,6,Checking,21952.85,Active,2024-09-08,B10003,34670.43,25000,True
AC0005361,C000361,2,Credit,1383.52,Active,2017-08-17,B02005,5900.86,100000,False
AC0005362,C000362,7,Current,4351.36,Active,2024-12-10,B02004,21771.83,50000,True
AC0005363,C000363,2,Business,8709.72,Active,2021-08-09,B10007,8464.57,25000,True
AC0005364,C000364,3,Credit,18836.69,Active,2023-01-19,B02006,5089.55,50000,True
AC0005365,C000365,8,Current,28439.29,Active,2020-12-06,B09001,6555.59,250000,True
AC0005366,C000366,1,Current,33495.03,Active,2024-02-07,B04005,6510.67,25000,False
AC0005367,C000367,5,Credit,6528.92,Active,2019-10-11,B08007,10820.31,50000,True
AC0005368,C000368,6,Current,30223.94,Active,2024-02-28,B10008,17864.15,100000,False
AC0005369,C000369,2,Credit,1991.42,Active,2019-11-12,B02009,6724.61,100000,True
AC0005370,C000370,3,Current,18397.63,Active,2019-07-15,B04002,10650.28,25000,True
AC0005371,C000371,4,Savings,7014.62,Active,2016-09-15,B03007,6155.8,250000,True
AC0005372,C000372,7,Checking,4389.24,Active,2015-08-27,B06010,15372.49,100000,True
AC0005373,C000373,10,Savings,44323.35,Active,2016-08-05,B03007,4333.99,250000,False
AC0005374,C000374,9,Current,5789.47,Active,2017-12-24,B07009,14990.24,250000,True
AC0005375,C000375,2,Current,17226.47,Dormant,2015-02-04,B07005,7127.24,50000,True
AC0005376,C000376,1,Savings,42684.83,Active,2025-02-15,B09003,5400.67,50000,True
AC0005377,C000377,1,Checking,24195.35,Active,2019-03-25,B03009,14501.89,50000,True
AC0005378,C000378,6,Checking,25866.51,Active,2019-06-28,B03001,29652.14,100000,True
AC0005379,C000379,2,Business,4417.31,Active,2018-04-15,B05004,7727.21,25000,False
AC0005380,C000380,3,Credit,1769.65,Active,2020-05-14,B03001,12201.1,100000,True
AC0005381,C000381,9,Credit,32510.43,Active,2023-01-14,B02009,10459.14,250000,True
AC0005382,C000382,9,Checking,5010.28,Closed,2020-10-23,B01008,9516.0,50000,True
AC0005383,C000383,9,Business,34857.69,Active,2021-07-07,B03001,7283.92,25000,True
AC0005384,C000384,3,Credit,2934.95,Dormant,2023-10-16,B07004,8243.65,50000,False
AC0005385,C000385,7,Savings,13205.65,Active,2015-04-19,B08007,6659.88,100000,True
AC0005386,C000386,7,Checking,24723.32,Active,2025-01-09,B03009,3597.48,100000,True
AC0005387,C000387,2,Current,1503.88,Active,2020-05-03,B02004,15253.81,100000,False
AC0005388,C000388,6,Business,14348.45,Active,2017-02-26,B07002,15029.81,100000,True
AC0005389,C000389,6,Business,12540.3,Dormant,2015-11-16,B07001,5046.66,100000,False
AC0005390,C000390,4,Current,107274.81,Active,2024-10-31,B04001,19497.62,100000,False
AC0005391,C000391,8,Checking,46414.19,Active,2025-10-04,B04004,21492.58,50000,True
AC0005392,C000392,7,Current,10314.48,Active,2024-05-24,B02004,11983.36,50000,False
AC0005393,C000393,6,Current,22016.88,Active,2015-04-14,B10002,6997.25,50000,True
AC0005394,C000394,8,Business,5127.07,Active,2015-01-06,B05008,14623.78,250000,False
AC0005395,C000395,8,Business,7100.21,Active,2018-10-17,B04010,12221.98,250000,True
AC0005396,C000396,6,Business,3669.83,Active,2021-11-01,B02010,7739.93,25000,True
AC0005397,C000397,3,Business,43478.42,Active,2019-08-15,B05005,21629.9,100000,True
AC0005398,C000398,8,Credit,5467.57,Active,2016-03-08,B04007,12435.76,250000,True
AC0005399,C000399,8,Checking,39775.92,Active,2020-09-25,B08003,3304.48,50000,False
AC0005400,C000400,10,Savings,36386.05,Active,2019-06-19,B05010,7217.2,250000,False
AC0005401,C000401,2,Business,38693.55,Active,2023-07-01,B07001,11482.86,25000,False
AC0005402,C000402,5,Business,17832.7,Active,2025-12-04,B07007,6463.06,50000,True
AC0005403,C000403,10,Checking,4114.1,Active,2022-04-05,B05005,9481.75,100000,True
AC0005404,C000404,6,Business,43488.16,Active,2020-10-10,B02007,11231.32,50000,True
AC0005405,C000405,10,Business,18254.65,Active,2023-11-17,B09001,11050.03,250000,True
AC0005406,C000406,1,Credit,3310.47,Active,2020-10-13,B03008,18287.43,50000,False
AC0005407,C000407,1,Current,24132.57,Active,2020-09-18,B02004,4062.72,25000,True
AC0005408,C000408,8,Current,17102.78,Active,2016-12-24,B07007,10258.4,100000,True
AC0005409,C000409,4,Business,4305.35,Active,2019-09-23,B09006,8824.58,50000,False
AC0005410,C000410,6,Business,6025.12,Closed,2021-10-28,B07005,11278.83,250000,False
AC0005411,C000411,5,Checking,62885.71,Active,2017-11-03,B02009,5722.37,50000,True
AC0005412,C000412,5,Business,14109.33,Active,2019-03-05,B05003,3077.54,250000,True
AC0005413,C000413,10,Business,16054.2,Closed,2018-07-07,B01007,15232.77,50000,False
AC0005414,C000414,1,Savings,18441.99,Active,2020-07-15,B07006,4611.6,250000,True
AC0005415,C000415,8,Current,13686.09,Active,2022-09-22,B05004,5203.37,250000,True
AC0005416,C000416,9,Credit,13579.11,Active,2022-07-21,B10008,9362.33,25000,True
AC0005417,C000417,7,Checking,7800.74,Active,2017-05-11,B06003,13348.7,250000,True
AC0005418,C000418,4,Savings,10584.86,Active,2017-06-13,B01006,14580.17,250000,True
AC0005419,C000419,2,Savings,72811.34,Active,2018-03-13,B07003,13810.26,25000,True
AC0005420,C000420,7,Checking,5398.27,Active,2021-01-27,B03002,2411.69,50000,True
AC0005421,C000421,5,Current,53505.27,Active,2015-03-19,B04006,14387.31,50000,True
AC0005422,C000422,2,Savings,23529.96,Dormant,2022-08-16,B05005,12282.83,25000,True
AC0005423,C000423,4,Credit,23850.71,Active,2024-06-30,B04009,11512.05,250000,True
AC0005424,C000424,10,Credit,8532.18,Active,2015-06-13,B01005,32005.04,250000,True
AC0005425,C000425,3,Credit,42261.25,Active,2025-12-15,B05008,6871.15,25000,True
AC0005426,C000426,2,Checking,6965.63,Dormant,2024-01-21,B06005,6727.07,100000,True
AC0005427,C000427,7,Business,24893.78,Active,2024-11-26,B02003,47591.55,250000,False
AC0005428,C000428,2,Current,3053.98,Active,2020-01-23,B06005,5492.4,25000,True
AC0005429,C000429,10,Credit,10407.7,Active,2017-04-14,B05005,22361.37,100000,True
AC0005430,C000430,9,Credit,60894.75,Active,2020-02-01,B09002,9068.42,25000,True
AC0005431,C000431,10,Checking,2680.34,Active,2015-08-29,B08008,9872.09,25000,True
AC0005432,C000432,10,Savings,15427.63,Closed,2020-06-02,B07008,19428.89,100000,True
AC0005433,C000433,3,Current,5296.84,Active,2025-04-28,B02005,7967.68,100000,True
AC0005434,C000434,3,Credit,6464.56,Active,2015-11-30,B03003,15382.15,250000,True
AC0005435,C000435,4,Current,17990.08,Dormant,2023-03-26,B09007,10488.85,100000,True
AC0005436,C000436,5,Savings,3508.46,Active,2019-05-17,B06007,3391.37,25000,True
AC0005437,C000437,9,Business,15671.23,Active,2018-09-28,B08001,13199.0,50000,False
AC0005438,C000438,8,Savings,57433.36,Active,2018-01-01,B08007,6292.02,100000,True
AC0005439,C000439,7,Business,16437.36,Active,2025-02-21,B08003,3716.36,50000,True
AC0005440,C000440,9,Business,3934.74,Active,2024-01-30,B03003,7827.91,100000,True
AC0005441,C000441,7,Current,11065.43,Active,2021-06-12,B03002,9797.25,25000,False
AC0005442,C000442,4,Credit,12506.24,Active,2015-09-09,B10002,2602.78,25000,True
AC0005443,C000443,5,Savings,25564.31,Active,2017-06-24,B10010,3162.34,25000,True
AC0005444,C000444,6,Checking,5555.13,Active,2020-02-13,B01005,5149.41,250000,False
AC0005445,C000445,1,Checking,34135.24,Active,2017-01-02,B02006,3299.87,50000,True
AC0005446,C000446,8,Credit,140901.83,Dormant,2023-06-25,B09002,5602.23,250000,True
AC0005447,C000447,7,Business,3373.83,Active,2023-11-29,B08009,38867.42,50000,True
AC0005448,C000448,8,Checking,15389.91,Active,2020-08-20,B05002,4927.34,100000,True
AC0005449,C000449,6,Credit,60652.19,Active,2024-07-23,B08010,1314.25,250000,True
AC0005450,C000450,8,Savings,4021.08,Active,2018-01-29,B06002,5519.52,250000,True
AC0005451,C000451,10,Savings,34007.25,Active,2018-03-25,B06009,4379.8,100000,True
AC0005452,C000452,6,Checking,5745.37,Active,2019-02-05,B07007,25052.28,50000,True
AC0005453,C000453,5,Business,22578.12,Active,2017-08-10,B09005,8614.99,100000,True
AC0005454,C000454,2,Business,21452.98,Active,2018-05-10,B07009,14810.5,25000,False
AC0005455,C000455,8,Business,10300.57,Active,2025-12-07,B09005,5066.87,250000,False
AC0005456,C000456,10,Business,12396.95,Active,2020-12-28,B01002,13882.41,50000,True
AC0005457,C000457,7,Savings,451200.07,Active,2016-08-27,B01010,42296.82,250000,False
AC0005458,C000458,9,Checking,16583.9,Active,2018-12-18,B10004,2392.05,50000,False
AC0005459,C000459,9,Credit,11440.05,Active,2023-10-18,B07003,14649.69,100000,False
AC0005460,C000460,8,Business,3696.91,Active,2022-07-12,B02008,5337.27,50000,True
AC0005461,C000461,6,Checking,5160.7,Active,2021-09-23,B02002,2774.39,25000,False
AC0005462,C000462,1,Current,32947.06,Active,2019-05-11,B03008,10113.89,100000,True
AC0005463,C000463,1,Savings,15505.72,Active,2022-08-10,B06004,7584.87,250000,False
AC0005464,C000464,3,Business,25192.4,Active,2017-08-09,B01003,4910.83,100000,False
AC0005465,C000465,5,Current,115409.34,Active,2018-07-09,B09010,7787.3,50000,True
AC0005466,C000466,8,Credit,21984.12,Active,2020-02-13,B10003,6511.7,50000,False
AC0005467,C000467,5,Current,6710.33,Dormant,2016-10-19,B03002,4025.47,50000,False
AC0005468,C000468,1,Credit,13092.35,Active,2016-08-13,B09003,14692.45,25000,True
AC0005469,C000469,3,Current,6270.93,Active,2015-11-11,B02005,8282.82,50000,True
AC0005470,C000470,10,Current,6426.76,Active,2017-11-08,B07010,5446.39,100000,True
AC0005471,C000471,10,Checking,35180.35,Active,2015-04-21,B07001,7032.96,50000,False
AC0005472,C000472,4,Checking,5508.21,Active,2019-05-14,B06007,7023.52,250000,False
AC0005473,C000473,9,Current,8117.48,Active,2019-05-19,B01004,7016.88,50000,False
AC0005474,C000474,8,Business,23342.21,Active,2023-08-21,B09007,7617.8,250000,True
AC0005475,C000475,10,Current,12544.1,Active,2019-10-24,B10003,19534.73,100000,True
AC0005476,C000476,9,Current,21390.36,Active,2023-07-23,B06008,2881.22,250000,True
AC0005477,C000477,7,Checking,3155.15,Active,2017-09-03,B07008,8846.36,50000,False
AC0005478,C000478,4,Current,27691.27,Active,2020-09-12,B06006,15045.19,50000,True
AC0005479,C000479,7,Checking,12633.55,Active,2017-07-25,B07002,2885.91,250000,True
AC0005480,C000480,4,Checking,11212.93,Active,2017-06-30,B01010,15672.43,100000,True
AC0005481,C000481,4,Current,71918.39,Active,2024-09-08,B04002,2256.19,250000,True
AC0005482,C000482,7,Credit,2897.43,Active,2016-10-19,B04008,2513.16,250000,True
AC0005483,C000483,6,Business,16913.86,Active,2018-07-24,B02001,9732.04,50000,True
AC0005484,C000484,6,Business,11616.75,Active,2020-09-12,B08005,7010.01,25000,True
AC0005485,C000485,4,Business,34714.08,Active,2022-01-24,B07004,2011.29,25000,True
AC0005486,C000486,5,Checking,2566.02,Active,2015-02-02,B08002,3187.34,250000,True
AC0005487,C000487,1,Checking,30761.69,Active,2022-12-23,B02008,22507.79,100000,True
AC0005488,C000488,7,Business,20010.73,Active,2023-05-25,B10010,8809.7,100000,True
AC0005489,C000489,6,Savings,6413.37,Active,2022-06-11,B02004,14561.89,25000,False
AC0005490,C000490,10,Checking,33098.76,Active,2020-12-04,B01009,6902.94,25000,False
AC0005491,C000491,6,Savings,27066.99,Active,2021-02-14,B08002,10331.25,50000,True
AC0005492,C000492,5,Savings,18147.2,Active,2023-04-05,B05010,16045.16,100000,True
AC0005493,C000493,1,Business,3158.35,Active,2016-12-29,B01001,5268.49,50000,True
AC0005494,C000494,2,Business,10787.46,Active,2020-04-21,B06010,7907.68,250000,False
AC0005495,C000495,4,Savings,76648.08,Active,2024-05-03,B02010,8469.93,50000,True
AC0005496,C000496,4,Business,5673.9,Active,2015-10-30,B10002,13270.25,100000,True
AC0005497,C000497,4,Savings,34679.6,Dormant,2025-10-23,B01010,5558.8,25000,True
AC0005498,C000498,4,Current,4479.91,Active,2023-03-09,B02010,7303.17,25000,True
AC0005499,C000499,8,Current,23791.67,Active,2018-12-20,B04009,16654.15,250000,True
AC0005500,C000500,2,Credit,10966.63,Active,2015-04-18,B08005,3821.26,25000,True
AC0005501,C000501,4,Business,20534.08,Active,2024-12-06,B10008,5235.88,100000,False
AC0005502,C000502,2,Business,2271.75,Active,2016-04-06,B07005,4310.41,50000,True
AC0005503,C000503,4,Current,7551.54,Active,2024-09-05,B08010,3526.49,25000,True
AC0005504,C000504,7,Credit,8436.34,Active,2020-06-06,B10004,5353.51,50000,True
AC0005505,C000505,1,Credit,41712.34,Active,2025-05-09,B02008,9898.66,250000,True
AC0005506,C000506,4,Savings,54280.0,Active,2024-05-03,B09007,12077.19,100000,False
AC0005507,C000507,1,Credit,5247.94,Active,2025-11-22,B09010,9023.4,50000,False
AC0005508,C000508,10,Checking,9678.94,Dormant,2024-01-03,B05008,5136.75,25000,True
AC0005509,C000509,8,Business,11451.6,Active,2018-05-11,B08008,8199.26,100000,False
AC0005510,C000510,3,Business,17287.07,Closed,2019-08-16,B01005,27623.93,100000,True
AC0005511,C000511,2,Current,951.17,Closed,2019-01-31,B04005,4919.35,100000,False
AC0005512,C000512,1,Business,16063.99,Active,2016-07-26,B06010,6716.08,50000,True
AC0005513,C000513,5,Savings,23572.73,Active,2019-08-29,B07003,22027.13,25000,True
AC0005514,C000514,8,Savings,12640.58,Dormant,2016-12-26,B10008,23057.79,25000,False
