CardID,CustomerID,AccountID,BankID,CardType,CardNetwork,CardCategory,IssueDate,ExpiryDate,CardStatus,BlockedFlag,BlockReason
CD0005161,C000161,AC0000161,5,Debit,Mastercard,Standard,2021-01-03,2029-09-14,Active,0,
CD0005162,C000162,AC0005162,7,Debit,Visa,Gold,2021-12-09,2027-08-28,Active,0,
CD0005163,C000163,AC0000163,4,Debit,Mastercard,Standard,2023-06-20,2027-06-16,Active,0,
CD0005164,C000164,AC0005164,10,Debit,Mastercard,Gold,2022-03-09,2026-05-16,Active,0,
CD0005165,C000165,AC0000165,8,Debit,Visa,Platinum,2019-08-11,2026-06-15,Active,0,
CD0005166,C000166,AC0005166,6,Credit,Mastercard,Business,2023-02-04,2026-09-27,Active,0,
CD0005167,C000167,AC0000167,10,Debit,Visa,Platinum,2018-07-21,2026-02-28,Active,0,
CD0005168,C000168,AC0005168,5,Debit,Amex,Platinum,2025-06-16,2030-03-03,Active,0,
CD0005169,C000169,AC0000169,2,Credit,Visa,Platinum,2018-09-22,2028-06-14,Active,0,
CD0005170,C000170,AC0005170,1,Credit,Mastercard,Platinum,2021-01-01,2030-08-01,Active,0,
CD0005171,C000171,AC0000171,10,Debit,Visa,Gold,2019-01-04,2028-09-17,Active,0,
CD0005172,C000172,AC0005172,10,Debit,Amex,Standard,2018-03-02,2028-02-29,Active,0,
CD0005173,C000173,AC0000173,8,Debit,Visa,Standard,2022-12-20,2028-11-25,Active,0,
CD0005174,C000174,AC0005174,2,Credit,Mastercard,Platinum,2025-06-18,2030-09-16,Active,0,
CD0005175,C000175,AC0000175,3,Credit,Visa,Standard,2023-12-11,2026-10-28,Active,0,
CD0005176,C000176,AC0005176,1,Credit,Visa,Business,2020-08-08,2029-12-13,Active,0,
CD0005177,C000177,AC0000177,1,Credit,Visa,Gold,2022-03-20,2028-10-03,Active,0,
CD0005178,C000178,AC0005178,3,Debit,Visa,Business,2021-08-06,2030-12-29,Active,0,
CD0005179,C000179,AC0000179,6,Debit,Visa,Standard,2019-09-25,2026-06-12,Blocked,1,Fraud Suspected
CD0005180,C000180,AC0005180,1,Debit,Visa,Business,2024-12-02,2028-11-05,Active,0,
CD0005181,C000181,AC0000181,10,Debit,Amex,Gold,2021-09-04,2030-05-21,Active,0,
CD0005182,C000182,AC0005182,5,Credit,Mastercard,Gold,2024-11-20,2026-01-28,Active,0,
CD0005183,C000183,AC0000183,3,Credit,Amex,Business,2021-11-21,2027-12-25,Active,0,
CD0005184,C000184,AC0005184,6,Credit,Visa,Standard,2019-09-30,2026-01-17,Active,0,
CD0005185,C000185,AC0000185,8,Debit,Visa,Platinum,2024-02-22,2028-01-26,Active,0,
CD0005186,C000186,AC0005186,4,Credit,Visa,Gold,2020-04-26,2028-12-01,Active,0,
CD0005187,C000187,AC0000187,1,Debit,Mastercard,Business,2019-08-27,2027-11-10,Blocked,1,Fraud Suspected
CD0005188,C000188,AC0005188,1,Credit,Mastercard,Standard,2024-06-21,2027-08-03,Active,0,
CD0005189,C000189,AC0000189,9,Debit,Visa,Gold,2023-08-05,2029-01-18,Active,0,
CD0005190,C000190,AC0005190,2,Credit,Mastercard,Business,2020-03-29,2026-11-06,Active,0,
CD0005191,C000191,AC0000191,7,Debit,Mastercard,Standard,2023-08-11,2030-03-17,Active,0,
CD0005192,C000192,AC0005192,4,Debit,Mastercard,Platinum,2019-05-23,2027-12-05,Active,0,
CD0005193,C000193,AC0000193,8,Debit,Mastercard,Platinum,2019-09-14,2026-05-16,Active,0,
CD0005194,C000194,AC0005194,1,Debit,Mastercard,Platinum,2021-06-02,2028-02-03,Blocked,1,Excessive Attempts
CD0005195,C000195,AC0000195,9,Credit,Mastercard,Standard,2019-11-25,2026-04-19,Active,0,
CD0005196,C000196,AC0005196,7,Credit,Mastercard,Gold,2021-08-13,2027-07-01,Active,0,
CD0005197,C000197,AC0000197,5,Debit,Mastercard,Business,2018-04-18,2027-06-14,Blocked,1,Fraud Suspected
CD0005198,C000198,AC0005198,3,Debit,Visa,Gold,2025-08-17,2030-07-26,Active,0,
CD0005199,C000199,AC0000199,10,Credit,Amex,Platinum,2025-05-30,2028-02-05,Active,0,
CD0005200,C000200,AC0005200,4,Debit,Mastercard,Standard,2021-07-18,2027-06-22,Active,0,
CD0005201,C000201,AC0000201,5,Credit,Mastercard,Gold,2019-03-22,2029-10-06,Active,0,
CD0005202,C000202,AC0005202,4,Debit,Visa,Platinum,2024-09-06,2027-06-25,Active,0,
CD0005203,C000203,AC0000203,3,Credit,Visa,Gold,2023-04-03,2026-10-06,Blocked,1,Lost/Stolen
CD0005204,C000204,AC0005204,5,Credit,Amex,Standard,2018-01-25,2030-04-23,Active,0,
CD0005205,C000205,AC0000205,2,Credit,Mastercard,Business,2022-10-16,2030-09-18,Blocked,1,Fraud Suspected
CD0005206,C000206,AC0005206,1,Credit,Visa,Business,2018-01-12,2028-11-21,Active,0,
CD0005207,C000207,AC0000207,3,Credit,Visa,Business,2019-10-01,2026-05-27,Active,0,
CD0005208,C000208,AC0005208,2,Debit,Mastercard,Platinum,2020-04-25,2029-12-07,Active,0,
CD0005209,C000209,AC0000209,5,Debit,Visa,Standard,2018-08-16,2029-03-08,Active,0,
CD0005210,C000210,AC0005210,9,Credit,Mastercard,Platinum,2020-12-05,2028-02-21,Active,0,
CD0005211,C000211,AC0000211,2,Debit,Mastercard,Gold,2022-10-17,2028-04-06,Active,0,
CD0005212,C000212,AC0005212,1,Debit,Visa,Gold,2022-09-26,2026-06-19,Expired,0,
CD0005213,C000213,AC0000213,2,Credit,Visa,Gold,2025-06-06,2030-02-21,Active,0,
CD0005214,C000214,AC0005214,6,Debit,Visa,Gold,2025-04-16,2028-02-29,Active,0,
CD0005215,C000215,AC0000215,3,Debit,Amex,Gold,2018-09-03,2026-05-16,Active,0,
CD0005216,C000216,AC0005216,5,Debit,Mastercard,Gold,2023-10-20,2026-10-08,Active,0,
CD0005217,C000217,AC0000217,1,Debit,Amex,Business,2021-02-07,2030-08-20,Blocked,1,Security Block
CD0005218,C000218,AC0005218,4,Credit,Mastercard,Business,2024-06-11,2028-02-23,Active,0,
CD0005219,C000219,AC0000219,5,Debit,Mastercard,Business,2025-08-16,2030-01-13,Active,0,
CD0005220,C000220,AC0005220,5,Debit,Mastercard,Standard,2022-05-25,2029-01-22,Active,0,
CD0005221,C000221,AC0000221,6,Credit,Visa,Gold,2023-12-24,2027-11-11,Active,0,
CD0005222,C000222,AC0005222,8,Credit,Visa,Business,2020-01-17,2028-07-28,Blocked,1,Lost/Stolen
CD0005223,C000223,AC0000223,5,Debit,Mastercard,Platinum,2019-04-04,2030-09-24,Active,0,
CD0005224,C000224,AC0005224,9,Debit,Mastercard,Business,2020-03-25,2026-09-13,Active,0,
CD0005225,C000225,AC0000225,6,Credit,Mastercard,Standard,2022-11-20,2027-08-15,Active,0,
CD0005226,C000226,AC0005226,3,Debit,Amex,Gold,2021-02-25,2028-06-26,Blocked,1,Security Block
CD0005227,C000227,AC0000227,3,Credit,Mastercard,Business,2018-06-10,2027-02-21,Blocked,1,Fraud Suspected
CD0005228,C000228,AC0005228,4,Debit,Mastercard,Gold,2018-07-04,2026-10-02,Active,0,
CD0005229,C000229,AC0000229,6,Debit,Amex,Standard,2024-06-01,2026-05-16,Active,0,
CD0005230,C000230,AC0005230,3,Credit,Amex,Gold,2023-01-20,2027-11-30,Active,0,
CD0005231,C000231,AC0000231,10,Debit,Mastercard,Business,2019-09-11,2030-04-02,Active,0,
CD0005232,C000232,AC0005232,5,Credit,Mastercard,Platinum,2025-10-08,2026-03-03,Active,0,
CD0005233,C000233,AC0000233,9,Debit,Visa,Gold,2019-03-10,2029-05-29,Blocked,1,Excessive Attempts
CD0005234,C000234,AC0005234,7,Credit,Visa,Business,2019-08-20,2026-02-28,Active,0,
CD0005235,C000235,AC0000235,4,Credit,Mastercard,Business,2018-09-05,2027-04-28,Active,0,
CD0005236,C000236,AC0005236,3,Credit,Visa,Business,2019-06-22,2027-05-07,Blocked,1,Excessive Attempts
CD0005237,C000237,AC0000237,8,Debit,Mastercard,Gold,2022-03-08,2030-02-17,Active,0,
CD0005238,C000238,AC0005238,4,Credit,Mastercard,Gold,2022-07-11,2027-01-02,Active,0,
CD0005239,C000239,AC0000239,3,Credit,Mastercard,Gold,2025-09-28,2027-05-22,Blocked,1,Security Block
CD0005240,C000240,AC0005240,10,Credit,Mastercard,Gold,2024-12-19,2026-09-04,Active,0,
CD0005241,C000241,AC0000241,5,Debit,Visa,Business,2021-06-24,2029-03-28,Active,0,
CD0005242,C000242,AC0005242,1,Credit,Visa,Platinum,2023-12-07,2029-01-03,Active,0,
CD0005243,C000243,AC0000243,5,Debit,Mastercard,Business,2018-10-26,2028-02-20,Active,0,
CD0005244,C000244,AC0005244,5,Debit,Mastercard,Standard,2022-09-11,2028-04-26,Active,0,
CD0005245,C000245,AC0000245,9,Debit,Mastercard,Platinum,2018-05-19,2028-12-16,Active,0,
CD0005246,C000246,AC0005246,8,Debit,Mastercard,Gold,2020-06-10,2026-05-20,Blocked,1,Security Block
CD0005247,C000247,AC0000247,2,Debit,Mastercard,Standard,2018-05-25,2027-02-21,Active,0,
CD0005248,C000248,AC0005248,2,Debit,Mastercard,Gold,2018-12-11,2026-11-10,Active,0,
CD0005249,C000249,AC0000249,7,Credit,Mastercard,Gold,2023-05-28,2030-09-05,Active,0,
CD0005250,C000250,AC0005250,1,Debit,Visa,Standard,2022-10-06,2029-11-01,Expired,0,
CD0005251,C000251,AC0000251,4,Debit,Mastercard,Gold,2025-11-05,2026-11-27,Active,0,
CD0005252,C000252,AC0005252,2,Credit,Visa,Platinum,2018-06-19,2027-01-05,Active,0,
CD0005253,C000253,AC0000253,1,Debit,Visa,Gold,2019-11-13,2030-04-29,Active,0,
CD0005254,C000254,AC0005254,10,Debit,Visa,Gold,2025-03-29,2028-10-01,Active,0,
CD0005255,C000255,AC0000255,1,Debit,Visa,Business,2019-12-23,2027-10-15,Blocked,1,Security Block
CD0005256,C000256,AC0005256,1,Debit,Mastercard,Platinum,2024-03-31,2030-07-28,Active,0,
CD0005257,C000257,AC0000257,10,Debit,Visa,Platinum,2025-04-29,2026-12-03,Active,0,
CD0005258,C000258,AC0005258,2,Credit,Visa,Gold,2025-01-02,2030-07-14,Active,0,
CD0005259,C000259,AC0000259,9,Debit,Visa,Platinum,2018-03-18,2027-05-28,Active,0,
CD0005260,C000260,AC0005260,1,Credit,Visa,Standard,2018-05-14,2026-12-02,Active,0,
CD0005261,C000261,AC0000261,2,Debit,Visa,Platinum,2021-03-07,2029-09-02,Active,0,
CD0005262,C000262,AC0005262,2,Debit,Mastercard,Gold,2021-03-24,2028-03-11,Active,0,
CD0005263,C000263,AC0000263,8,Credit,Mastercard,Standard,2023-06-17,2027-07-03,Active,0,
CD0005264,C000264,AC0005264,7,Debit,Mastercard,Standard,2025-06-03,2030-01-22,Active,0,
CD0005265,C000265,AC0000265,5,Debit,Visa,Standard,2025-08-16,2030-10-12,Active,0,
CD0005266,C000266,AC0005266,3,Debit,Visa,Gold,2020-07-28,2030-04-13,Active,0,
CD0005267,C000267,AC0000267,1,Debit,Visa,Standard,2021-05-21,2026-08-19,Active,0,
CD0005268,C000268,AC0005268,6,Credit,Visa,Business,2024-11-29,2028-12-30,Expired,0,
CD0005269,C000269,AC0000269,3,Debit,Visa,Platinum,2022-10-03,2030-02-14,Active,0,
CD0005270,C000270,AC0005270,6,Debit,Visa,Standard,2020-11-23,2028-12-06,Blocked,1,Security Block
CD0005271,C000271,AC0000271,7,Debit,Mastercard,Business,2018-06-04,2027-10-22,Active,0,
CD0005272,C000272,AC0005272,9,Credit,Amex,Gold,2023-03-06,2028-06-01,Blocked,1,Security Block
CD0005273,C000273,AC0000273,5,Debit,Visa,Gold,2023-04-01,2027-10-20,Active,0,
CD0005274,C000274,AC0005274,1,Debit,Visa,Standard,2023-07-08,2026-09-14,Active,0,
CD0005275,C000275,AC0000275,3,Debit,Amex,Platinum,2025-02-10,2030-02-20,Active,0,
CD0005276,C000276,AC0005276,9,Debit,Visa,Gold,2021-03-28,2030-09-20,Active,0,
CD0005277,C000277,AC0000277,6,Debit,Mastercard,Business,2019-05-21,2028-08-13,Active,0,
CD0005278,C000278,AC0005278,7,Debit,Amex,Platinum,2019-12-07,2030-10-07,Active,0,
CD0005279,C000279,AC0000279,5,Debit,Mastercard,Gold,2020-05-06,2026-05-06,Blocked,1,Security Block
CD0005280,C000280,AC0005280,2,Credit,Mastercard,Platinum,2025-01-04,2027-05-09,Active,0,
CD0005281,C000281,AC0000281,9,Debit,Mastercard,Platinum,2024-04-10,2030-12-21,Active,0,
CD0005282,C000282,AC0005282,8,Debit,Visa,Gold,2023-05-28,2028-10-04,Blocked,1,Security Block
CD0005283,C000283,AC0000283,10,Debit,Mastercard,Standard,2020-01-07,2030-10-20,Active,0,
CD0005284,C000284,AC0005284,9,Credit,Mastercard,Standard,2019-10-14,2026-03-19,Active,0,
CD0005285,C000285,AC0000285,3,Debit,Mastercard,Standard,2025-08-12,2029-08-08,Active,0,
CD0005286,C000286,AC0005286,3,Credit,Visa,Gold,2018-07-29,2030-11-04,Active,0,
CD0005287,C000287,AC0000287,3,Debit,Mastercard,Platinum,2018-03-03,2027-03-22,Active,0,
CD0005288,C000288,AC0005288,10,Debit,Amex,Business,2019-01-14,2030-07-31,Blocked,1,Security Block
CD0005289,C000289,AC0000289,6,Debit,Mastercard,Platinum,2019-11-23,2028-12-20,Active,0,
CD0005290,C000290,AC0005290,5,Debit,Visa,Gold,2018-05-18,2028-05-01,Active,0,
CD0005291,C000291,AC0000291,10,Credit,Amex,Gold,2022-11-26,2026-06-02,Active,0,
CD0005292,C000292,AC0005292,7,Debit,Amex,Gold,2019-10-13,2029-07-26,Active,0,
CD0005293,C000293,AC0000293,10,Debit,Mastercard,Gold,2021-03-12,2030-07-26,Active,0,
CD0005294,C000294,AC0005294,10,Credit,Mastercard,Standard,2023-11-25,2026-12-01,Active,0,
CD0005295,C000295,AC0000295,1,Debit,Visa,Standard,2018-06-24,2028-05-13,Active,0,
CD0005296,C000296,AC0005296,4,Credit,Amex,Business,2021-03-18,2029-04-22,Active,0,
CD0005297,C000297,AC0000297,8,Debit,Visa,Standard,2024-11-30,2026-04-20,Active,0,
CD0005298,C000298,AC0005298,9,Debit,Visa,Platinum,2018-08-17,2030-02-18,Active,0,
CD0005299,C000299,AC0000299,2,Debit,Mastercard,Gold,2020-12-31,2026-02-08,Active,0,
CD0005300,C000300,AC0005300,4,Debit,Visa,Standard,2025-05-16,2027-02-10,Active,0,
CD0005301,C000301,AC0000301,6,Debit,Visa,Standard,2022-11-18,2030-11-11,Active,0,
CD0005302,C000302,AC0005302,8,Credit,Mastercard,Business,2018-11-09,2029-10-24,Active,0,
CD0005303,C000303,AC0000303,2,Credit,Mastercard,Standard,2019-01-08,2026-11-11,Blocked,1,Security Block
CD0005304,C000304,AC0005304,7,Debit,Visa,Standard,2024-12-03,2027-06-02,Active,0,
CD0005305,C000305,AC0000305,3,Debit,Visa,Business,2018-09-27,2028-09-27,Expired,0,
CD0005306,C000306,AC0005306,3,Credit,Visa,Gold,2020-12-07,2026-05-21,Active,0,
CD0005307,C000307,AC0000307,6,Credit,Mastercard,Standard,2021-03-01,2029-02-27,Active,0,
CD0005308,C000308,AC0005308,5,Debit,Visa,Platinum,2024-06-22,2026-09-12,Active,0,
CD0005309,C000309,AC0000309,7,Debit,Visa,Gold,2023-07-28,2027-12-26,Active,0,
CD0005310,C000310,AC0005310,4,Debit,Mastercard,Standard,2019-02-07,2027-11-28,Active,0,
CD0005311,C000311,AC0000311,9,Credit,Mastercard,Gold,2022-08-12,2030-07-07,Active,0,
CD0005312,C000312,AC0005312,1,Debit,Mastercard,Gold,2025-04-09,2030-08-27,Active,0,
CD0005313,C000313,AC0000313,9,Credit,Visa,Gold,2021-08-09,2026-03-24,Active,0,
CD0005314,C000314,AC0005314,1,Debit,Mastercard,Gold,2020-06-16,2028-06-18,Active,0,
CD0005315,C000315,AC0000315,8,Debit,Visa,Standard,2019-11-21,2029-09-06,Blocked,1,Fraud Suspected
CD0005316,C000316,AC0005316,4,Credit,Visa,Standard,2018-03-31,2030-09-10,Active,0,
CD0005317,C000317,AC0000317,4,Debit,Visa,Business,2021-02-04,2029-12-18,Active,0,
CD0005318,C000318,AC0005318,1,Debit,Mastercard,Gold,2020-06-13,2028-10-31,Active,0,
CD0005319,C000319,AC0000319,8,Debit,Visa,Gold,2019-11-21,2030-07-30,Active,0,
CD0005320,C000320,AC0005320,2,Debit,Mastercard,Platinum,2023-10-28,2026-03-30,Blocked,1,Security Block
CD0005321,C000321,AC0000321,7,Debit,Visa,Standard,2025-08-22,2028-02-18,Active,0,
CD0005322,C000322,AC0005322,8,Credit,Visa,Platinum,2023-09-03,2029-09-20,Active,0,
CD0005323,C000323,AC0000323,9,Credit,Mastercard,Gold,2019-02-07,2026-01-16,Active,0,
CD0005324,C000324,AC0005324,8,Debit,Visa,Standard,2021-08-19,2028-04-30,Active,0,
CD0005325,C000325,AC0000325,4,Debit,Mastercard,Standard,2022-06-13,2029-10-30,Active,0,
CD0005326,C000326,AC0005326,8,Debit,Visa,Platinum,2024-09-30,2030-09-21,Active,0,
CD0005327,C000327,AC0000327,9,Debit,Mastercard,Platinum,2024-10-10,2027-07-14,Active,0,
CD0005328,C000328,AC0005328,4,Debit,Mastercard,Platinum,2020-09-29,2027-07-19,Active,0,
CD0005329,C000329,AC0000329,2,Credit,Visa,Business,2018-07-06,2027-10-31,Active,0,
CD0005330,C000330,AC0005330,9,Credit,Visa,Platinum,2022-02-17,2030-05-27,Active,0,
CD0005331,C000331,AC0000331,2,Debit,Visa,Gold,2022-03-18,2027-07-28,Active,0,
CD0005332,C000332,AC0005332,6,Credit,Mastercard,Standard,2018-07-31,2027-03-15,Active,0,
CD0005333,C000333,AC0000333,3,Debit,Visa,Business,2019-01-06,2030-09-13,Active,0,
CD0005334,C000334,AC0005334,2,Debit,Mastercard,Gold,2018-03-30,2026-03-14,Active,0,
CD0005335,C000335,AC0000335,8,Credit,Amex,Platinum,2018-04-03,2026-08-30,Blocked,1,Security Block
CD0005336,C000336,AC0005336,2,Debit,Visa,Platinum,2025-04-19,2030-03-31,Expired,0,
CD0005337,C000337,AC0000337,7,Credit,Mastercard,Standard,2019-10-19,2029-12-03,Active,0,
CD0005338,C000338,AC0005338,7,Debit,Visa,Business,2025-12-11,2030-02-26,Active,0,
CD0005339,C000339,AC0000339,1,Debit,Mastercard,Business,2021-12-26,2027-12-28,Active,0,
CD0005340,C000340,AC0005340,2,Credit,Mastercard,Standard,2024-07-09,2030-02-11,Active,0,
CD0005341,C000341,AC0000341,8,Debit,Visa,Business,2022-05-10,2027-07-16,Active,0,
CD0005342,C000342,AC0005342,6,Credit,Mastercard,Business,2024-05-17,2028-01-26,Active,0,
CD0005343,C000343,AC0000343,2,Debit,Mastercard,Standard,2025-11-09,2028-03-02,Blocked,1,Security Block
CD0005344,C000344,AC0005344,10,Credit,Visa,Business,2020-02-18,2028-02-24,Active,0,
CD0005345,C000345,AC0000345,3,Debit,Mastercard,Gold,2018-05-10,2026-08-03,Blocked,1,Excessive Attempts
CD0005346,C000346,AC0005346,1,Debit,Mastercard,Standard,2023-07-22,2028-10-15,Blocked,1,Excessive Attempts
CD0005347,C000347,AC0000347,10,Credit,Visa,Gold,2020-01-08,2028-03-26,Active,0,
CD0005348,C000348,AC0005348,1,Debit,Mastercard,Business,2018-11-14,2027-03-15,Blocked,1,Excessive Attempts
CD0005349,C000349,AC0000349,6,Debit,Mastercard,Platinum,2018-10-11,2027-10-11,Active,0,
CD0005350,C000350,AC0005350,10,Credit,Mastercard,Business,2020-08-31,2027-03-03,Expired,0,
CD0005351,C000351,AC0000351,6,Credit,Mastercard,Standard,2021-06-11,2029-02-16,Active,0,
CD0005352,C000352,AC0005352,6,Debit,Visa,Gold,2018-06-29,2030-02-23,Active,0,
CD0005353,C000353,AC0000353,4,Credit,Mastercard,Platinum,2022-10-06,2026-07-06,Active,0,
CD0005354,C000354,AC0005354,2,Debit,Visa,Business,2021-10-25,2028-10-15,Expired,0,
CD0005355,C000355,AC0000355,6,Credit,Mastercard,Business,2019-04-10,2027-05-09,Active,0,
CD0005356,C000356,AC0005356,9,Credit,Mastercard,Gold,2022-09-10,2027-10-29,Active,0,
CD0005357,C000357,AC0000357,1,Credit,Visa,Platinum,2025-02-05,2029-05-10,Expired,0,
CD0005358,C000358,AC0005358,9,Debit,Mastercard,Standard,2024-01-05,2027-12-26,Blocked,1,Security Block
CD0005359,C000359,AC0000359,5,Debit,Mastercard,Business,2025-10-09,2028-03-01,Active,0,
CD0005360,C000360,AC0005360,6,Credit,Mastercard,Platinum,2023-05-29,2026-09-02,Active,0,
CD0005361,C000361,AC0000361,2,Debit,Mastercard,Standard,2018-07-24,2028-05-18,Blocked,1,Security Block
CD0005362,C000362,AC0005362,7,Debit,Mastercard,Business,2020-07-13,2030-02-05,Active,0,
CD0005363,C000363,AC0000363,2,Credit,Visa,Platinum,2022-02-11,2029-08-10,Active,0,
CD0005364,C000364,AC0005364,3,Debit,Visa,Business,2022-08-23,2029-03-02,Active,0,
CD0005365,C000365,AC0000365,8,Debit,Visa,Platinum,2021-12-30,2028-10-10,Blocked,1,Security Block
CD0005366,C000366,AC0005366,1,Debit,Visa,Platinum,2023-07-12,2026-10-19,Active,0,
CD0005367,C000367,AC0000367,5,Debit,Mastercard,Standard,2020-06-20,2026-04-13,Active,0,
CD0005368,C000368,AC0005368,6,Credit,Mastercard,Platinum,2023-09-21,2029-02-25,Expired,0,
CD0005369,C000369,AC0000369,2,Credit,Amex,Standard,2022-03-23,2028-07-30,Active,0,
CD0005370,C000370,AC0005370,3,Debit,Mastercard,Business,2022-03-03,2026-10-08,Active,0,
CD0005371,C000371,AC0000371,4,Debit,Mastercard,Business,2018-06-07,2026-10-26,Blocked,1,Fraud Suspected
CD0005372,C000372,AC0005372,7,Credit,Mastercard,Gold,2019-10-09,2027-09-13,Active,0,
CD0005373,C000373,AC0000373,10,Debit,Visa,Business,2022-10-04,2027-10-03,Active,0,
CD0005374,C000374,AC0005374,9,Credit,Mastercard,Gold,2020-05-18,2029-06-08,Active,0,
CD0005375,C000375,AC0000375,2,Debit,Mastercard,Gold,2020-09-22,2026-09-26,Active,0,
CD0005376,C000376,AC0005376,1,Credit,Mastercard,Business,2025-02-07,2026-05-26,Blocked,1,Security Block
CD0005377,C000377,AC0000377,1,Credit,Mastercard,Platinum,2025-12-31,2029-09-24,Active,0,
CD0005378,C000378,AC0005378,6,Debit,Mastercard,Platinum,2018-05-27,2028-11-20,Active,0,
CD0005379,C000379,AC0000379,2,Credit,Mastercard,Business,2018-05-21,2026-05-28,Active,0,
CD0005380,C000380,AC0005380,3,Debit,Mastercard,Platinum,2022-04-18,2026-10-01,Active,0,
CD0005381,C000381,AC0000381,9,Debit,Visa,Gold,2024-03-14,2029-12-04,Active,0,
CD0005382,C000382,AC0005382,9,Credit,Visa,Business,2019-10-02,2028-09-04,Expired,0,
CD0005383,C000383,AC0000383,9,Debit,Visa,Standard,2022-02-01,2026-09-12,Active,0,
CD0005384,C000384,AC0005384,3,Debit,Visa,Standard,2020-05-06,2030-03-14,Blocked,1,Security Block
CD0005385,C000385,AC0000385,7,Debit,Mastercard,Standard,2023-10-13,2028-05-02,Active,0,
CD0005386,C000386,AC0005386,7,Debit,Amex,Standard,2021-03-10,2026-11-21,Active,0,
CD0005387,C000387,AC0000387,2,Credit,Mastercard,Platinum,2022-02-16,2028-06-16,Active,0,
CD0005388,C000388,AC0005388,6,Debit,Visa,Business,2023-03-25,2030-03-07,Active,0,
CD0005389,C000389,AC0000389,6,Debit,Visa,Gold,2023-07-05,2026-08-31,Active,0,
CD0005390,C000390,AC0005390,4,Credit,Visa,Platinum,2020-11-16,2027-10-09,Active,0,
CD0005391,C000391,AC0000391,8,Debit,Visa,Standard,2025-10-01,2028-02-24,Active,0,
CD0005392,C000392,AC0005392,7,Credit,Visa,Business,2021-09-02,2030-04-18,Active,0,
CD0005393,C000393,AC0000393,6,Debit,Visa,Platinum,2022-11-02,2027-05-20,Active,0,
CD0005394,C000394,AC0005394,8,Debit,Mastercard,Business,2024-07-15,2029-05-05,Active,0,
CD0005395,C000395,AC0000395,8,Debit,Mastercard,Gold,2022-10-16,2026-04-07,Blocked,1,Security Block
CD0005396,C000396,AC0005396,6,Debit,Mastercard,Standard,2022-07-30,2026-04-13,Active,0,
CD0005397,C000397,AC0000397,3,Debit,Mastercard,Business,2024-12-15,2030-05-01,Active,0,
CD0005398,C000398,AC0005398,8,Debit,Visa,Standard,2018-03-02,2030-11-13,Blocked,1,Security Block
CD0005399,C000399,AC0000399,8,Credit,Mastercard,Business,2021-08-13,2029-12-30,Active,0,
CD0005400,C000400,AC0005400,10,Debit,Mastercard,Standard,2023-07-06,2028-11-01,Active,0,
CD0005401,C000401,AC0000401,2,Debit,Visa,Platinum,2022-08-12,2026-03-08,Active,0,
CD0005402,C000402,AC0005402,5,Debit,Mastercard,Business,2024-07-24,2027-09-16,Active,0,
CD0005403,C000403,AC0000403,10,Debit,Visa,Standard,2019-05-22,2027-01-14,Blocked,1,Security Block
CD0005404,C000404,AC0005404,6,Credit,Mastercard,Gold,2018-07-17,2028-05-08,Expired,0,
CD0005405,C000405,AC0000405,10,Debit,Mastercard,Gold,2022-09-17,2029-06-13,Active,0,
CD0005406,C000406,AC0005406,1,Debit,Amex,Platinum,2021-04-25,2029-04-17,Active,0,
CD0005407,C000407,AC0000407,1,Debit,Mastercard,Standard,2020-12-26,2029-04-20,Active,0,
CD0005408,C000408,AC0005408,8,Credit,Visa,Standard,2025-06-19,2030-05-04,Active,0,
CD0005409,C000409,AC0000409,4,Credit,Mastercard,Platinum,2025-09-12,2027-12-14,Active,0,
CD0005410,C000410,AC0005410,6,Debit,Mastercard,Business,2018-08-13,2026-08-29,Active,0,
CD0005411,C000411,AC0000411,5,Debit,Mastercard,Platinum,2025-05-16,2026-07-14,Blocked,1,Excessive Attempts
CD0005412,C000412,AC0005412,5,Credit,Visa,Platinum,2023-01-21,2030-11-03,Active,0,
CD0005413,C000413,AC0000413,10,Credit,Mastercard,Gold,2023-07-20,2027-01-01,Blocked,1,Security Block
